1	1	1	1
2	1	1	0
3	1	1	0
4	2	2	0
5	2	2	0
6	2	1	0
7	2	1	0
8	2	1	0
9	2	1	0
10	2	1	0
11	2	1	0
12	2	1	0
13	2	1	0
14	2	1	0
15	3	2	1
16	3	2	1
17	4	2	0
18	4	2	0
19	5	2	0
20	5	2	0
21	5	2	0
22	5	2	0
23	5	2	0
24	5	2	0
25	5	2	0
26	5	2	0
27	5	2	0
28	5	2	0
29	6	1	1
30	6	1	0
31	6	1	0
32	6	1	0
33	6	1	1
34	6	1	1
35	6	1	1
36	6	1	0
37	6	1	0
38	6	1	0
39	6	1	0
40	6	1	0
41	6	1	0
42	6	1	0
43	7	2	1
44	7	2	0
45	7	2	0
46	7	2	0
47	7	2	0
48	8	2	0
49	8	2	1
50	8	2	1
51	8	2	1
52	8	2	1
53	8	2	1
54	8	2	1
55	8	2	1
56	8	2	1
57	9	2	0
58	9	2	1
59	9	2	1
60	9	2	1
61	9	2	1
62	9	2	1
63	9	2	1
64	9	2	1
65	9	2	1
66	10	2	1
67	11	2	1
68	12	2	1
69	13	2	0
70	14	2	0
71	10	2	1
72	11	2	1
73	12	2	1
74	13	2	0
75	14	2	0
76	15	2	1
77	16	2	1
78	17	2	1
79	15	2	1
80	16	2	1
81	17	2	1
82	15	2	0
83	16	2	0
84	17	2	1
85	15	2	0
86	16	2	0
87	17	2	1
88	15	2	1
89	16	2	1
90	17	2	1
91	15	2	0
92	16	2	0
93	17	2	0
94	15	2	0
95	16	2	0
96	17	2	1
97	17	2	0
98	17	2	0
99	17	2	0
100	17	2	0
101	17	2	0
102	17	2	1
103	17	2	0
104	17	2	0
105	17	2	0
106	17	2	1
107	17	2	1
108	17	2	1
109	17	1	0
110	17	1	0
111	17	1	0
